,Date,Result
3115,15164.0,
3116,15165.0,
3117,15166.0,1.12
3118,15167.0,
3119,15168.0,
3120,15169.0,
3121,15170.0,3.31
3122,15171.0,
3123,15172.0,
3124,15173.0,1.86
3125,15174.0,
3126,15175.0,
3127,15176.0,
3128,15177.0,
3129,15178.0,
3130,15179.0,
3131,15180.0,
3132,15181.0,
3133,15182.0,
3134,15183.0,
3135,15184.0,1.53
3136,15185.0,
3137,15186.0,
3138,15187.0,
3139,15188.0,
3140,15189.0,1.12
3141,15190.0,
3142,15191.0,
3143,15192.0,
3144,15193.0,
3145,15194.0,
3146,15195.0,
3147,15196.0,
3148,15197.0,1.89
3149,15198.0,1.94
3150,15199.0,
3151,15200.0,
3152,15201.0,
3153,15202.0,1.7
3154,15203.0,
3155,15204.0,
3156,15205.0,
3157,15206.0,
3158,15207.0,
3159,15208.0,
3160,15209.0,
3161,15210.0,
3162,15211.0,2.52
3163,15212.0,
3164,15213.0,
3165,15214.0,
3166,15215.0,
3167,15216.0,
3168,15217.0,
3169,15218.0,
3170,15219.0,
3171,15220.0,
3172,15221.0,
3173,15222.0,
3174,15223.0,
3175,15224.0,1.7
3176,15225.0,
3177,15226.0,
3178,15227.0,
3179,15228.0,
3180,15229.0,
3181,15230.0,
3182,15231.0,
3183,15232.0,
3184,15233.0,2.31
3185,15234.0,
3186,15235.0,
3187,15236.0,2.41
3188,15237.0,
3189,15238.0,
3190,15239.0,
3191,15240.0,
3192,15241.0,
3193,15242.0,
3194,15243.0,
3195,15244.0,
3196,15245.0,
3197,15246.0,1.14
3198,15247.0,
3199,15248.0,
3200,15249.0,
3201,15250.0,
3202,15251.0,
3203,15252.0,
3204,15253.0,
3205,15254.0,1.04
3206,15255.0,
3207,15256.0,
3208,15257.0,
3209,15258.0,1.21
3210,15259.0,
3211,15260.0,2.02
3212,15261.0,
3213,15262.0,
3214,15263.0,
3215,15264.0,
3216,15265.0,
3217,15266.0,2.79
3218,15267.0,
3219,15268.0,3.28
3220,15269.0,
3221,15270.0,
3222,15271.0,
3223,15272.0,3.31
3224,15273.0,
3225,15274.0,
3226,15275.0,
3227,15276.0,
3228,15277.0,
3229,15278.0,
3230,15279.0,
3231,15280.0,2.53
3232,15281.0,
3233,15282.0,
3234,15283.0,
3235,15284.0,
3236,15285.0,
3237,15286.0,
3238,15287.0,
3239,15288.0,1.91
3240,15289.0,
3241,15290.0,
3242,15291.0,
3243,15292.0,
3244,15293.0,
3245,15294.0,
3246,15295.0,2.11
3247,15296.0,
3248,15297.0,
3249,15298.0,
3250,15299.0,2.29
3251,15300.0,2.5
3252,15301.0,
3253,15302.0,
3254,15303.0,
3255,15304.0,
3256,15305.0,
3257,15306.0,3.23
3258,15307.0,2.95
3259,15308.0,
3260,15309.0,
3261,15310.0,
3262,15311.0,
3263,15312.0,
3264,15313.0,
3265,15314.0,
3266,15315.0,
3267,15316.0,
3268,15317.0,3.8
3269,15318.0,
3270,15319.0,
3271,15320.0,
3272,15321.0,4.36
3273,15322.0,
3274,15323.0,
3275,15324.0,
3276,15325.0,
3277,15326.0,
3278,15327.0,
3279,15328.0,
3280,15329.0,
3281,15330.0,
3282,15331.0,
3283,15332.0,
3284,15333.0,
3285,15334.0,
3286,15335.0,
3287,15336.0,
3288,15337.0,
3289,15338.0,
3290,15339.0,
3291,15340.0,
3292,15341.0,
3293,15342.0,
3294,15343.0,
3295,15344.0,16.0
3296,15345.0,
3297,15346.0,
3298,15347.0,
3299,15348.0,
3300,15349.0,8.37
3301,15350.0,
3302,15351.0,5.87
3303,15352.0,
3304,15353.0,
3305,15354.0,
3306,15355.0,
3307,15356.0,
3308,15357.0,3.86
3309,15358.0,
3310,15359.0,
3311,15360.0,
3312,15361.0,
3313,15362.0,
3314,15363.0,
3315,15364.0,11.7
3316,15365.0,
3317,15366.0,
3318,15367.0,
3319,15368.0,
3320,15369.0,
3321,15370.0,
3322,15371.0,
3323,15372.0,
3324,15373.0,9.58
3325,15374.0,
3326,15375.0,
3327,15376.0,
3328,15377.0,
3329,15378.0,
3330,15379.0,
3331,15380.0,5.26
3332,15381.0,
3333,15382.0,
3334,15383.0,
3335,15384.0,
3336,15385.0,
3337,15386.0,17.3
3338,15387.0,
3339,15388.0,
3340,15389.0,
3341,15390.0,
3342,15391.0,
3343,15392.0,
3344,15393.0,
3345,15394.0,
3346,15395.0,
3347,15396.0,
3348,15397.0,4.82
3349,15398.0,4.37
3350,15399.0,4.33
3351,15400.0,
3352,15401.0,
3353,15402.0,
3354,15403.0,
3355,15404.0,
3356,15405.0,
3357,15406.0,
3358,15407.0,
3359,15408.0,14.2
3360,15409.0,
3361,15410.0,
3362,15411.0,10.9
3363,15412.0,
3364,15413.0,
3365,15414.0,8.06
3366,15415.0,
3367,15416.0,
3368,15417.0,
3369,15418.0,
3370,15419.0,
3371,15420.0,
3372,15421.0,
3373,15422.0,5.76
3374,15423.0,
3375,15424.0,
3376,15425.0,
3377,15426.0,
3378,15427.0,3.74
3379,15428.0,
3380,15429.0,
3381,15430.0,
3382,15431.0,
3383,15432.0,
3384,15433.0,
3385,15434.0,
3386,15435.0,
3387,15436.0,
3388,15437.0,
3389,15438.0,
3390,15439.0,
3391,15440.0,3.78
3392,15441.0,
3393,15442.0,
3394,15443.0,
3395,15444.0,
3396,15445.0,
3397,15446.0,5.26
3398,15447.0,
3399,15448.0,
3400,15449.0,
3401,15450.0,
3402,15451.0,
3403,15452.0,
3404,15453.0,9.18
3405,15454.0,
3406,15455.0,
3407,15456.0,
3408,15457.0,
3409,15458.0,
3410,15459.0,
3411,15460.0,
3412,15461.0,
3413,15462.0,7.95
3414,15463.0,
3415,15464.0,
3416,15465.0,
3417,15466.0,
3418,15467.0,
3419,15468.0,6.66
3420,15469.0,
3421,15470.0,
3422,15471.0,
3423,15472.0,
3424,15473.0,
3425,15474.0,6.57
3426,15475.0,
3427,15476.0,
3428,15477.0,
3429,15478.0,
3430,15479.0,
3431,15480.0,
3432,15481.0,3.62
3433,15482.0,
3434,15483.0,
3435,15484.0,
3436,15485.0,
3437,15486.0,
3438,15487.0,
3439,15488.0,
3440,15489.0,
3441,15490.0,2.57
3442,15491.0,
3443,15492.0,
3444,15493.0,
3445,15494.0,
3446,15495.0,
3447,15496.0,
3448,15497.0,2.63
3449,15498.0,
3450,15499.0,
3451,15500.0,
3452,15501.0,
3453,15502.0,
3454,15503.0,
3455,15504.0,
3456,15505.0,3.71
3457,15506.0,
3458,15507.0,
3459,15508.0,
3460,15509.0,
3461,15510.0,2.38
3462,15511.0,
3463,15512.0,
3464,15513.0,
3465,15514.0,
3466,15515.0,
3467,15516.0,5.04
3468,15517.0,
3469,15518.0,
3470,15519.0,
3471,15520.0,
3472,15521.0,
3473,15522.0,
3474,15523.0,
3475,15524.0,
3476,15525.0,
3477,15526.0,1.7
3478,15527.0,
3479,15528.0,
3480,15529.0,
3481,15530.0,
3482,15531.0,
3483,15532.0,
3484,15533.0,6.34
3485,15534.0,
3486,15535.0,
3487,15536.0,
3488,15537.0,5.09
3489,15538.0,
3490,15539.0,
3491,15540.0,3.6
3492,15541.0,
3493,15542.0,
3494,15543.0,
3495,15544.0,
3496,15545.0,
3497,15546.0,
3498,15547.0,
3499,15548.0,2.08
3500,15549.0,
3501,15550.0,
3502,15551.0,
3503,15552.0,
3504,15553.0,
3505,15554.0,2.02
3506,15555.0,
3507,15556.0,
3508,15557.0,
3509,15558.0,
3510,15559.0,
3511,15560.0,
3512,15561.0,2.47
3513,15562.0,
3514,15563.0,
3515,15564.0,
3516,15565.0,
3517,15566.0,
3518,15567.0,1.99
3519,15567.0,1.95
3520,15568.0,
3521,15569.0,
3522,15570.0,
3523,15571.0,
3524,15572.0,
3525,15573.0,1.64
3526,15574.0,
3527,15575.0,
3528,15576.0,
3529,15577.0,
3530,15578.0,
3531,15579.0,
3532,15580.0,
3533,15581.0,
3534,15582.0,
3535,15583.0,1.77
3536,15583.0,1.68
3537,15584.0,
3538,15585.0,
3539,15586.0,
3540,15587.0,
3541,15588.0,
3542,15589.0,1.7
3543,15590.0,
3544,15591.0,
3545,15592.0,
3546,15593.0,
3547,15594.0,
3548,15595.0,
3549,15596.0,1.81
3550,15597.0,
3551,15598.0,
3552,15599.0,
3553,15600.0,2.07
3554,15601.0,
3555,15602.0,
3556,15603.0,
3557,15604.0,
3558,15605.0,
3559,15606.0,
3560,15607.0,
3561,15608.0,3.18
3562,15609.0,
3563,15610.0,
3564,15611.0,
3565,15612.0,
3566,15613.0,
3567,15614.0,
3568,15615.0,2.59
3569,15616.0,
3570,15617.0,
3571,15618.0,
3572,15619.0,
3573,15620.0,
3574,15621.0,21.1
3575,15622.0,
3576,15623.0,
3577,15624.0,
3578,15625.0,9.2
3579,15626.0,
3580,15627.0,
3581,15628.0,
3582,15629.0,
3583,15630.0,
3584,15631.0,4.93
3585,15632.0,
3586,15633.0,
3587,15634.0,
3588,15635.0,
3589,15636.0,
3590,15637.0,
3591,15638.0,14.0
3592,15639.0,
3593,15640.0,
3594,15641.0,
3595,15642.0,
3596,15643.0,
3597,15644.0,
3598,15645.0,14.1
3599,15646.0,
3600,15647.0,
3601,15648.0,
3602,15649.0,
3603,15650.0,
3604,15651.0,
3605,15652.0,15.0
3606,15653.0,
3607,15654.0,
3608,15655.0,
3609,15656.0,
3610,15657.0,9.6
3611,15658.0,
3612,15659.0,
3613,15660.0,
3614,15661.0,
3615,15662.0,
3616,15663.0,
3617,15664.0,
3618,15665.0,
3619,15666.0,6.41
3620,15667.0,
3621,15668.0,
3622,15669.0,
3623,15670.0,
3624,15671.0,
3625,15672.0,
3626,15673.0,16.3
3627,15674.0,
3628,15675.0,
3629,15676.0,
3630,15677.0,
3631,15678.0,
3632,15679.0,
3633,15680.0,15.8
3634,15681.0,
3635,15682.0,
3636,15683.0,
3637,15684.0,
3638,15685.0,
3639,15686.0,
3640,15687.0,13.1
3641,15687.0,12.8
3642,15688.0,
3643,15689.0,
3644,15690.0,
3645,15691.0,
3646,15692.0,
3647,15693.0,
3648,15694.0,
3649,15695.0,
3650,15696.0,
3651,15697.0,
3652,15698.0,
3653,15699.0,
3654,15700.0,
3655,15701.0,
3656,15702.0,
3657,15703.0,
3658,15704.0,
3659,15705.0,
3660,15706.0,
3661,15707.0,
3662,15708.0,10.8
3663,15709.0,
3664,15710.0,
3665,15711.0,
3666,15712.0,
3667,15713.0,
3668,15714.0,9.97
3669,15715.0,
3670,15716.0,
3671,15717.0,
3672,15718.0,
3673,15719.0,10.8
3674,15720.0,
3675,15721.0,
3676,15722.0,
3677,15723.0,
3678,15724.0,
3679,15725.0,
3680,15726.0,
3681,15727.0,
3682,15728.0,
3683,15729.0,13.4
3684,15730.0,
3685,15731.0,
3686,15732.0,
3687,15733.0,
3688,15734.0,
3689,15735.0,9.39
3690,15736.0,
3691,15737.0,
3692,15738.0,
3693,15739.0,
3694,15740.0,
3695,15741.0,
3696,15742.0,9.49
3697,15743.0,
3698,15744.0,
3699,15745.0,
3700,15746.0,
3701,15747.0,
3702,15748.0,
3703,15749.0,
3704,15750.0,6.98
3705,15751.0,
3706,15752.0,
3707,15753.0,
3708,15754.0,
3709,15755.0,8.85
3710,15756.0,
3711,15757.0,
3712,15758.0,
3713,15759.0,
3714,15760.0,
3715,15761.0,
3716,15762.0,
3717,15763.0,6.42
3718,15764.0,
3719,15765.0,6.43
3720,15766.0,
3721,15767.0,
3722,15768.0,
3723,15769.0,6.28
3724,15770.0,
3725,15771.0,
3726,15772.0,
3727,15773.0,
3728,15774.0,
3729,15775.0,13.5
3730,15776.0,
3731,15777.0,
3732,15778.0,
3733,15779.0,
3734,15780.0,
3735,15781.0,
3736,15782.0,
3737,15783.0,9.63
3738,15784.0,
3739,15785.0,
3740,15786.0,
3741,15787.0,
3742,15788.0,
3743,15789.0,
3744,15790.0,
3745,15791.0,8.97
3746,15792.0,
3747,15793.0,
3748,15794.0,
3749,15795.0,
3750,15796.0,
3751,15797.0,
3752,15798.0,
3753,15799.0,
3754,15800.0,5.59
3755,15801.0,
3756,15802.0,
3757,15803.0,
3758,15804.0,
3759,15805.0,
3760,15806.0,5.05
3761,15807.0,
3762,15808.0,
3763,15809.0,
3764,15810.0,
3765,15811.0,
3766,15812.0,7.97
3767,15813.0,
3768,15814.0,
3769,15815.0,
3770,15816.0,
3771,15817.0,4.7
3772,15818.0,
3773,15819.0,
3774,15820.0,
3775,15821.0,
3776,15822.0,
3777,15823.0,
3778,15824.0,6.6
3779,15825.0,
3780,15826.0,
3781,15827.0,
3782,15828.0,
3783,15829.0,
3784,15830.0,
3785,15831.0,
3786,15832.0,1.93
3787,15833.0,
3788,15834.0,
3789,15835.0,
3790,15836.0,
3791,15837.0,
3792,15838.0,
3793,15839.0,
3794,15840.0,
3795,15841.0,
3796,15842.0,3.34
3797,15843.0,
3798,15844.0,
3799,15845.0,
3800,15846.0,
3801,15847.0,2.07
3802,15848.0,
3803,15849.0,
3804,15850.0,
3805,15851.0,
3806,15852.0,
3807,15853.0,
3808,15854.0,
3809,15855.0,
3810,15856.0,3.77
3811,15857.0,
3812,15858.0,
3813,15859.0,
3814,15860.0,
3815,15861.0,
3816,15862.0,
3817,15863.0,2.12
3818,15864.0,
3819,15865.0,
3820,15866.0,
3821,15867.0,
3822,15868.0,
3823,15869.0,
3824,15870.0,2.76
3825,15871.0,
3826,15872.0,
3827,15873.0,
3828,15874.0,
3829,15875.0,
3830,15876.0,
3831,15877.0,2.57
3832,15878.0,
3833,15879.0,
3834,15880.0,
3835,15881.0,
3836,15882.0,
3837,15883.0,2.5
3838,15884.0,
3839,15885.0,
3840,15886.0,
3841,15887.0,
3842,15888.0,
3843,15889.0,2.97
3844,15890.0,
3845,15891.0,
3846,15892.0,
3847,15893.0,
3848,15894.0,2.79
3849,15895.0,
3850,15896.0,
3851,15897.0,
3852,15898.0,
3853,15899.0,
3854,15900.0,
3855,15901.0,2.18
3856,15902.0,
3857,15903.0,
3858,15904.0,
3859,15905.0,
3860,15906.0,
3861,15907.0,
3862,15908.0,
3863,15909.0,
3864,15910.0,
3865,15911.0,
3866,15912.0,2.2
3867,15913.0,
3868,15914.0,
3869,15915.0,
3870,15916.0,
3871,15917.0,2.42
3872,15918.0,
3873,15919.0,
3874,15920.0,
3875,15921.0,
3876,15922.0,2.56
3877,15923.0,
3878,15924.0,
3879,15925.0,
3880,15926.0,
3881,15927.0,
3882,15928.0,
3883,15929.0,
3884,15930.0,
3885,15931.0,2.52
3886,15932.0,
3887,15933.0,
3888,15934.0,
3889,15935.0,
3890,15936.0,2.67
3891,15937.0,
3892,15938.0,
3893,15939.0,
3894,15940.0,
3895,15941.0,
3896,15942.0,
3897,15943.0,
3898,15944.0,
3899,15945.0,
3900,15946.0,2.74
3901,15947.0,
3902,15948.0,
3903,15949.0,
3904,15950.0,
3905,15951.0,
3906,15952.0,
3907,15953.0,
3908,15954.0,1.52
3909,15955.0,
3910,15956.0,
3911,15957.0,
3912,15958.0,
3913,15959.0,
3914,15960.0,1.89
3915,15961.0,
3916,15962.0,
3917,15963.0,
3918,15964.0,3.08
3919,15965.0,
3920,15966.0,
3921,15967.0,
3922,15968.0,
3923,15969.0,
3924,15970.0,
3925,15971.0,
3926,15972.0,
3927,15973.0,
3928,15974.0,
3929,15975.0,2.61
3930,15976.0,
3931,15977.0,
3932,15978.0,
3933,15979.0,
3934,15980.0,3.02
3935,15981.0,
3936,15982.0,
3937,15983.0,
3938,15984.0,
3939,15985.0,3.31
3940,15986.0,
3941,15987.0,
3942,15988.0,
3943,15989.0,
3944,15990.0,
3945,15991.0,
3946,15992.0,
3947,15993.0,
3948,15994.0,
3949,15995.0,
3950,15996.0,17.7
3951,15997.0,
3952,15998.0,
3953,15999.0,
3954,16000.0,
3955,16001.0,14.9
3956,16002.0,
3957,16003.0,
3958,16004.0,
3959,16005.0,
3960,16006.0,
3961,16007.0,
3962,16008.0,21.0
3963,16009.0,
3964,16010.0,
3965,16011.0,
3966,16012.0,
3967,16013.0,
3968,16014.0,4.28
3969,16015.0,
3970,16016.0,
3971,16017.0,
3972,16018.0,
3973,16019.0,
3974,16020.0,
3975,16021.0,
3976,16022.0,
3977,16023.0,
3978,16024.0,13.9
3979,16025.0,
3980,16026.0,
3981,16027.0,
3982,16028.0,7.98
3983,16029.0,
3984,16030.0,
3985,16031.0,
3986,16032.0,
3987,16033.0,
3988,16034.0,18.4
3989,16035.0,
3990,16036.0,
3991,16037.0,
3992,16038.0,
3993,16039.0,
3994,16040.0,
3995,16041.0,
3996,16042.0,
3997,16043.0,7.3
3998,16044.0,
3999,16045.0,
4000,16046.0,
4001,16047.0,
4002,16048.0,
4003,16049.0,
4004,16050.0,
4005,16051.0,3.83
4006,16052.0,
4007,16053.0,
4008,16054.0,
4009,16055.0,3.57
4010,16056.0,
4011,16057.0,
4012,16058.0,
4013,16059.0,
4014,16060.0,
4015,16061.0,
4016,16062.0,
4017,16063.0,
4018,16064.0,
4019,16065.0,
4020,16066.0,
4021,16067.0,
4022,16068.0,
4023,16069.0,
4024,16070.0,
4025,16071.0,
4026,16072.0,
4027,16073.0,14.8
4028,16074.0,
4029,16075.0,
4030,16076.0,
4031,16077.0,
4032,16078.0,
4033,16079.0,
4034,16080.0,
4035,16081.0,
4036,16082.0,
4037,16083.0,
4038,16084.0,
4039,16085.0,
4040,16086.0,
4041,16087.0,11.9
4042,16088.0,
4043,16089.0,
4044,16090.0,
4045,16091.0,
4046,16092.0,
4047,16093.0,
4048,16094.0,11.9
4049,16095.0,
4050,16096.0,
4051,16097.0,
4052,16098.0,
4053,16099.0,
4054,16100.0,9.87
4055,16101.0,
4056,16102.0,
4057,16103.0,
4058,16104.0,
4059,16105.0,
4060,16106.0,6.91
4061,16107.0,
4062,16108.0,
4063,16109.0,
4064,16110.0,
4065,16111.0,
4066,16112.0,6.84
4067,16113.0,
4068,16114.0,
4069,16115.0,
4070,16116.0,
4071,16117.0,
4072,16118.0,
4073,16119.0,6.47
4074,16120.0,
4075,16121.0,
4076,16122.0,
4077,16123.0,
4078,16124.0,
4079,16125.0,
4080,16126.0,
4081,16127.0,
4082,16128.0,5.14
4083,16129.0,
4084,16130.0,
4085,16131.0,
4086,16132.0,
4087,16133.0,5.4
4088,16134.0,
4089,16135.0,
4090,16136.0,
4091,16137.0,
4092,16138.0,
4093,16139.0,
4094,16140.0,4.5
4095,16141.0,
4096,16142.0,
4097,16143.0,
4098,16144.0,
4099,16145.0,
4100,16146.0,
4101,16147.0,3.66
4102,16148.0,
4103,16149.0,
4104,16150.0,
4105,16151.0,
4106,16152.0,
4107,16153.0,
4108,16154.0,
4109,16155.0,
4110,16156.0,
4111,16157.0,3.08
4112,16158.0,
4113,16159.0,
4114,16160.0,
4115,16161.0,
4116,16162.0,3.06
4117,16163.0,
4118,16164.0,
4119,16165.0,
4120,16166.0,
4121,16167.0,
4122,16168.0,
4123,16169.0,
4124,16170.0,2.94
4125,16171.0,
4126,16172.0,
4127,16173.0,
4128,16174.0,
4129,16175.0,
4130,16176.0,2.98
4131,16177.0,
4132,16178.0,
4133,16179.0,
4134,16180.0,
4135,16181.0,
4136,16182.0,
4137,16183.0,
4138,16184.0,3.0
4139,16185.0,
4140,16186.0,
4141,16187.0,
4142,16188.0,
4143,16189.0,
4144,16190.0,
4145,16191.0,3.08
4146,16192.0,
4147,16193.0,
4148,16194.0,
4149,16195.0,
4150,16196.0,
4151,16197.0,
4152,16198.0,
4153,16199.0,2.79
4154,16200.0,
4155,16201.0,
4156,16202.0,
4157,16203.0,6.3
4158,16204.0,
4159,16205.0,
4160,16206.0,
4161,16207.0,
4162,16208.0,
4163,16209.0,
4164,16210.0,
4165,16211.0,
4166,16212.0,
4167,16213.0,17.7
4168,16214.0,
4169,16215.0,
4170,16216.0,
4171,16217.0,
4172,16218.0,
4173,16219.0,19.3
4174,16220.0,
4175,16221.0,
4176,16222.0,
4177,16223.0,
4178,16224.0,5.47
4179,16225.0,
4180,16226.0,
4181,16227.0,
4182,16228.0,
4183,16229.0,
4184,16230.0,
4185,16231.0,
4186,16232.0,
4187,16233.0,
4188,16234.0,2.28
4189,16235.0,
4190,16236.0,
4191,16237.0,
4192,16238.0,
4193,16239.0,
4194,16240.0,
4195,16241.0,2.31
4196,16242.0,
4197,16243.0,
4198,16244.0,2.43
4199,16245.0,
4200,16246.0,
4201,16247.0,
4202,16248.0,
4203,16249.0,
4204,16250.0,
4205,16251.0,
4206,16252.0,
4207,16253.0,3.34
4208,16254.0,
4209,16255.0,
4210,16256.0,
4211,16257.0,
4212,16258.0,
4213,16259.0,
4214,16260.0,
4215,16261.0,2.83
4216,16262.0,
4217,16263.0,
4218,16264.0,
4219,16265.0,
4220,16266.0,
4221,16267.0,
4222,16268.0,2.81
4223,16269.0,
4224,16270.0,
4225,16271.0,
4226,16272.0,
4227,16273.0,
4228,16274.0,3.84
4229,16275.0,
4230,16276.0,
4231,16277.0,
4232,16278.0,
4233,16279.0,
4234,16280.0,
4235,16281.0,
4236,16282.0,3.05
4237,16283.0,
4238,16284.0,
4239,16285.0,
4240,16286.0,
4241,16287.0,1.85
4242,16288.0,
4243,16289.0,
4244,16290.0,
4245,16291.0,
4246,16292.0,
4247,16293.0,6.26
4248,16294.0,
4249,16295.0,
4250,16296.0,
4251,16297.0,
4252,16298.0,
4253,16299.0,
4254,16300.0,2.02
4255,16301.0,
4256,16302.0,
4257,16303.0,
4258,16304.0,
4259,16305.0,
4260,16306.0,
4261,16307.0,
4262,16308.0,
4263,16309.0,
4264,16310.0,2.59
4265,16311.0,
4266,16312.0,
4267,16313.0,
4268,16314.0,
4269,16315.0,
4270,16316.0,
4271,16317.0,3.74
4272,16318.0,
4273,16319.0,
4274,16320.0,
4275,16321.0,
4276,16322.0,
4277,16323.0,
4278,16324.0,
4279,16325.0,3.34
4280,16326.0,
4281,16327.0,
4282,16328.0,3.5
4283,16329.0,
4284,16330.0,
4285,16331.0,
4286,16332.0,
4287,16333.0,
4288,16334.0,
4289,16335.0,
4290,16336.0,
4291,16337.0,3.31
4292,16338.0,
4293,16339.0,
4294,16340.0,
4295,16341.0,
4296,16342.0,
4297,16343.0,
4298,16344.0,3.76
4299,16345.0,
4300,16346.0,
4301,16347.0,
4302,16348.0,
4303,16349.0,
4304,16350.0,
4305,16351.0,
4306,16352.0,
4307,16353.0,4.7
4308,16354.0,
4309,16355.0,
4310,16356.0,
4311,16357.0,
4312,16358.0,
4313,16359.0,15.8
4314,16360.0,
4315,16361.0,
4316,16362.0,
4317,16363.0,7.32
4318,16364.0,
4319,16365.0,
4320,16366.0,
4321,16367.0,
4322,16368.0,
4323,16369.0,
4324,16370.0,2.42
4325,16371.0,
4326,16372.0,
4327,16373.0,
4328,16374.0,
4329,16375.0,
4330,16376.0,
4331,16377.0,
4332,16378.0,2.05
4333,16379.0,
4334,16380.0,
4335,16381.0,
4336,16382.0,
4337,16383.0,
4338,16384.0,
4339,16385.0,
4340,16386.0,14.5
4341,16387.0,
4342,16388.0,
4343,16389.0,
4344,16390.0,
4345,16391.0,
4346,16392.0,
4347,16393.0,
4348,16394.0,
4349,16395.0,13.7
4350,16396.0,
4351,16397.0,
4352,16398.0,
4353,16399.0,
4354,16400.0,12.4
4355,16401.0,
4356,16402.0,
4357,16403.0,
4358,16404.0,
4359,16405.0,
4360,16406.0,
4361,16407.0,10.3
4362,16408.0,
4363,16409.0,
4364,16410.0,
4365,16411.0,
4366,16412.0,
4367,16413.0,11.7
4368,16414.0,
4369,16415.0,
4370,16416.0,
4371,16417.0,
4372,16418.0,
4373,16419.0,
4374,16420.0,
4375,16421.0,
4376,16422.0,14.3
4377,16423.0,
4378,16424.0,
4379,16425.0,
4380,16426.0,
4381,16427.0,
4382,16428.0,
4383,16429.0,
4384,16430.0,
4385,16431.0,
4386,16432.0,
4387,16433.0,
4388,16434.0,
4389,16435.0,
4390,16436.0,
4391,16437.0,
4392,16438.0,
4393,16439.0,
4394,16440.0,
4395,16441.0,
4396,16442.0,
4397,16443.0,
4398,16444.0,10.9
4399,16445.0,
4400,16446.0,
4401,16447.0,12.0
4402,16448.0,
4403,16449.0,
4404,16450.0,
4405,16451.0,
4406,16452.0,
4407,16453.0,
4408,16454.0,
4409,16455.0,
4410,16456.0,
4411,16457.0,
4412,16458.0,7.6
4413,16459.0,
4414,16460.0,
4415,16461.0,10.3
4416,16462.0,
4417,16463.0,
4418,16464.0,
4419,16465.0,
4420,16466.0,
4421,16467.0,
4422,16468.0,
4423,16469.0,
4424,16470.0,
4425,16471.0,
4426,16472.0,8.34
4427,16473.0,
4428,16474.0,
4429,16475.0,7.85
4430,16476.0,
4431,16477.0,
4432,16478.0,
4433,16479.0,
4434,16480.0,
4435,16481.0,
4436,16482.0,
4437,16483.0,6.04
4438,16484.0,
4439,16485.0,
4440,16486.0,
4441,16487.0,
4442,16488.0,
4443,16489.0,6.72
4444,16490.0,
4445,16491.0,
4446,16492.0,
4447,16493.0,
4448,16494.0,
4449,16495.0,
4450,16496.0,
4451,16497.0,
4452,16498.0,
4453,16499.0,
4454,16500.0,5.24
4455,16501.0,
4456,16502.0,
4457,16503.0,
4458,16504.0,
4459,16505.0,
4460,16506.0,4.66
4461,16507.0,
4462,16508.0,
4463,16509.0,
4464,16510.0,
4465,16511.0,
4466,16512.0,
4467,16513.0,4.11
4468,16514.0,
4469,16515.0,
4470,16516.0,
4471,16517.0,
4472,16518.0,
4473,16519.0,
4474,16520.0,4.1
4475,16521.0,
4476,16522.0,
4477,16523.0,
4478,16524.0,
4479,16525.0,
4480,16526.0,3.42
4481,16527.0,
4482,16528.0,
4483,16529.0,
4484,16530.0,
4485,16531.0,
4486,16532.0,3.08
4487,16533.0,
4488,16534.0,
4489,16535.0,
4490,16536.0,
4491,16537.0,
4492,16538.0,
4493,16539.0,
4494,16540.0,
4495,16541.0,2.67
4496,16542.0,
4497,16543.0,
4498,16544.0,
4499,16545.0,
4500,16546.0,2.05
4501,16547.0,
4502,16548.0,
4503,16549.0,
4504,16550.0,
4505,16551.0,
4506,16552.0,
4507,16553.0,
4508,16554.0,
4509,16555.0,3.19
4510,16556.0,
4511,16557.0,
4512,16558.0,
4513,16559.0,
4514,16560.0,
4515,16561.0,
4516,16562.0,4.66
4517,16563.0,
4518,16564.0,
4519,16565.0,
4520,16566.0,
4521,16567.0,1.63
4522,16568.0,
4523,16569.0,
4524,16570.0,
4525,16571.0,
4526,16572.0,
4527,16573.0,1.75
4528,16574.0,
4529,16575.0,
4530,16576.0,
4531,16577.0,
4532,16578.0,
4533,16579.0,
4534,16580.0,
4535,16581.0,
4536,16582.0,
4537,16583.0,
4538,16584.0,2.78
4539,16585.0,
4540,16586.0,
4541,16587.0,
4542,16588.0,
4543,16589.0,
4544,16590.0,2.32
4545,16591.0,
4546,16592.0,
4547,16593.0,
4548,16594.0,
4549,16595.0,
4550,16596.0,1.91
4551,16597.0,
4552,16598.0,
4553,16599.0,
4554,16600.0,
4555,16601.0,
4556,16602.0,2.32
4557,16603.0,
4558,16604.0,
4559,16605.0,
4560,16606.0,
4561,16607.0,
4562,16608.0,
4563,16609.0,1.96
4564,16610.0,
4565,16611.0,
4566,16612.0,
4567,16613.0,
4568,16614.0,
4569,16615.0,
4570,16616.0,0.963
4571,16617.0,
4572,16618.0,
4573,16619.0,
4574,16620.0,
4575,16621.0,
4576,16622.0,
4577,16623.0,
4578,16624.0,
4579,16625.0,
4580,16626.0,1.02
4581,16627.0,
4582,16628.0,
4583,16629.0,
4584,16630.0,1.42
4585,16631.0,
4586,16632.0,
4587,16633.0,
4588,16634.0,
4589,16635.0,
4590,16636.0,
4591,16637.0,
4592,16638.0,
4593,16639.0,
4594,16640.0,1.25
4595,16641.0,
4596,16642.0,
