,ID,E,N,ID_5kmsq,OID_,UNIQUE,A1,A2,A3,A2A3,A4,A10A11,A12,A19,A21,A22,A23,A24,A25,A27,A31,A32,A99G1,B5B14,B21,B99,C1,G1,G2,G5,K201,K202,K203,K204,K205,K206,K207,K208,K209,K210,K211,K299,M1M4M7,M1,M4,M7,M9,M13M14,M17,M98,L1TOL5,L9L14,L98,N98,P90,geometry
300,502145,407500,82500,502145407500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-1.895294719865155 50.64214026910035)
301,502149,427500,82500,502149427500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-1.612453827862894 50.64154354336497)
302,502150,432500,82500,502150432500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-1.541745532336988 50.64128710314578)
303,502151,437500,82500,502151437500.0,134,502151437500.0,46.25208,9.66568,2.07458,11.74026,0.0,1.11938,0.0,4.64974,4.62693,0.24975,9.09141,0.0,0.0,1.56059,2.18482,5.19369,143.16678,0.02865,0.2543,0.28295,0.04001,52.04679,104.25321,83.01,18.39535,14.69474,13.62437,9.10002,9.48241,15.01298,6.93439,7.94035,14.06975,30.13294,82.28495,221.67446,188.93388,156.94998,9.75929,22.22461,5.27479,4.68902,215.11202,414.00961,0.79034,8.4072,9.19751,67.94967,8.16621,POINT (-1.471038352147493 50.6409877620023)
304,502152,442500,82500,502152442500.0,135,502152442500.0,231.34157,42.04243,10.87405,52.91649,1.51974,6.0756,0.0,23.83436,15.72454,1.21591,46.78883,4.04392,0.0,10.7141,12.02449,21.85099,614.76052,0.138,1.38859,1.52659,0.20511,169.46304,454.12696,124.28,79.84578,62.3221,44.74439,37.00525,38.59876,49.48632,24.35907,29.96241,47.40892,125.40705,266.60849,805.75393,947.19505,795.88982,46.0404,105.26482,24.05796,18.98071,1079.00421,2069.23729,4.02005,34.94909,38.96899,1096.03434,32.85954,POINT (-1.400332459440486 50.64064552166286)
305,502153,447500,82500,502153447500.0,136,502153447500.0,449.48175,12.37106,40.81065,53.18172,30.97092,4.63245,0.02216,6.34578,100.01909,2.3136,20.48948,93.90481,0.0,31.11713,13.25961,28.96317,1095.27774,0.28346,11.57021,11.85368,0.27146,230.97625,833.50375,84.52,179.64238,130.02233,19.5429,70.94227,71.3509,21.6907,24.51701,41.06208,26.73387,242.40912,73.20582,901.1073,2256.49383,1940.92541,94.15342,221.415,44.83089,26.21785,2567.70424,4895.24472,13.40412,53.80915,67.21322,9240.05084,60.79012,POINT (-1.329628026342257 50.64026038410343)
306,502154,452500,82500,502154452500.0,137,502154452500.0,167.69047,0.68335,25.3287,26.01206,18.81061,18.98365,0.0,1.9656,31.14566,46.57377,53.83707,10.0217,0.0,31.52727,1.40009,69.25569,859.9854,7.51316,161.75119,169.26435,4.1579,381.28084,776.95916,184.67,189.1606,143.23116,20.4706,78.92458,78.46816,22.11735,27.60195,44.86212,26.59041,265.10994,64.88507,961.40787,2662.99812,2296.3271,110.64662,256.0244,52.12798,24.74709,3026.09008,5765.9607,12.23229,46.57997,58.81223,8858.53667,62.02947,POINT (-1.258925224956694 50.6398323515475)
307,502155,457500,82500,502155457500.0,138,502155457500.0,162.58224,2.43027,18.95714,21.38742,36.26903,51.03525,0.0,0.56255,35.9836,1.49343,3.66885,0.0,0.0,28.49473,0.0,30.63308,437.78902,0.17482,34.99834,35.17316,0.43176,43.3923,532.0177,162.44,57.92528,85.7062,48.52462,84.95767,51.24324,35.65599,60.5423,32.58132,8.3108,97.1736,34.04791,596.6617,254.9436,229.7401,6.93212,18.27138,2.25471,5.38174,176.45554,439.03552,4.78538,20.09814,24.88343,68.61523,22.6452,POINT (-1.188224227362624 50.63936142646615)
308,502156,462500,82500,502156462500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-1.117525205611169 50.63884761157789)
309,502234,202500,87500,502234202500.0,139,502234202500.0,0.19398,0.1342,1.52915,1.66335,0.0,0.34282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02244,6.68684,0.0,0.07661,0.07661,0.0,4.32346,34.55654,0.0,10.31221,6.34603,5.10906,13.07938,7.14262,2.98402,4.6679,3.31108,2.2895,11.98926,17.40705,84.63778,55.26717,44.19479,4.50026,6.57212,1.67113,3.88263,63.53919,124.36013,0.47327,0.81095,1.28423,112.27462,1.0219,POINT (-4.795355652796323 50.65361157111668)
310,502235,207500,87500,502235207500.0,140,502235207500.0,6.75035,18.71861,96.5257,115.24431,2.43229,13.6702,0.0,0.61597,0.0,0.0,0.0,0.0,0.0,27.51002,0.55577,3.80902,394.36874,0.0,2.66617,2.66617,0.0,196.53492,1257.23508,7.3,385.58612,237.28555,191.03387,489.05391,267.07103,111.57603,174.53823,123.80528,85.60698,448.29272,650.87039,3164.70864,2076.88298,1660.79446,169.11516,246.97337,62.79949,145.90502,2387.73657,4673.32446,18.94791,32.46703,51.41489,4494.9789,38.20993,POINT (-4.724708021088941 50.65528610536961)
311,502236,212500,87500,502236212500.0,141,502236212500.0,1.3703,2.55404,76.81463,79.36867,0.44219,1.49162,0.0,4.87739,0.0,0.0,0.0,0.0,0.0,5.00134,3.32845,5.70156,375.27462,0.0,0.02584,0.02584,0.0,258.38046,1522.38954,66.34,416.70732,271.47639,214.27285,439.09901,254.34564,160.75561,180.16275,145.55372,98.36651,492.24456,731.80738,3404.78426,3454.258,2722.52078,255.56925,476.16797,80.39597,189.34187,3256.12204,6980.12011,13.60205,55.52364,69.12568,2437.25649,45.36268,POINT (-4.654053758420652 50.65691784916923)
312,502237,217500,87500,502237217500.0,142,502237217500.0,10.02684,6.22077,34.28464,40.50541,1.86755,1.27809,0.08408,2.71404,0.16796,0.01274,5.64977,0.19061,0.0,1.02229,8.25808,3.89188,395.54318,0.0,0.03918,0.03918,0.0678,318.76016,1486.63984,40.52,400.03731,271.27199,174.56972,390.58688,261.49429,155.36896,181.23174,162.69316,78.98167,503.55239,574.16578,3153.93709,4752.97712,3715.51014,349.28271,688.18427,101.19786,172.68474,4206.53901,9233.40178,34.38823,303.58232,337.97059,1237.11566,39.28155,POINT (-4.583393035664452 50.65850679310973)
313,502238,222500,87500,502238222500.0,143,502238222500.0,55.80233,23.53482,68.9767,92.51152,20.0164,0.07401,0.14519,9.70966,6.26397,0.02004,13.59361,0.59375,0.00148,11.24298,12.32963,12.2384,671.98911,0.0,0.11404,0.11404,0.30366,403.11683,1408.21317,117.47,449.62135,299.59288,113.40805,592.74734,405.14089,96.36178,262.89013,206.62919,63.81351,609.97195,350.18874,3450.31698,6320.5038,4945.01592,487.2897,888.19818,146.20452,105.56188,6013.09386,12585.36567,81.11764,699.33262,780.45019,1909.0114,24.54944,POINT (-4.512726023792281 50.66005292803051)
314,502239,227500,87500,502239227500.0,144,502239227500.0,59.72088,30.63824,87.54469,118.18293,28.06301,0.0,0.00869,21.79548,0.22614,0.0,25.9507,3.28284,0.0204,11.97886,1.70133,10.46809,590.57856,0.0,0.0,0.0,1.54824,301.48608,1556.12393,6.75,441.0584,265.18354,199.06811,570.79446,313.86437,195.24432,265.65929,177.11262,151.29989,418.91492,680.69439,3678.88181,5465.85555,4465.58068,360.78798,639.48688,120.60599,94.10247,5578.33186,11258.89461,43.13861,323.57307,366.71145,8405.28159,25.75278,POINT (-4.442052893872393 50.66155624501631)
315,502240,232500,87500,502240232500.0,145,502240232500.0,31.4309,20.35284,73.06596,93.4188,64.44533,0.0,0.0,8.66413,1.20372,0.0,25.61837,2.73395,0.03815,19.39102,0.25284,3.42623,529.65583,0.0,0.00677,0.00677,0.04859,267.53252,1471.85748,0.0,377.20529,203.14418,269.55063,459.94083,183.64456,276.18656,222.00847,126.22412,220.91206,189.52467,935.54631,3463.91446,3943.35112,3416.26496,200.30946,326.77671,85.21328,74.73769,4445.92246,8549.22084,12.36564,23.80679,36.17214,13679.68798,27.6215,POINT (-4.371373817066769 50.66301673539743)
316,502241,237500,87500,502241237500.0,146,502241237500.0,32.57512,10.73074,59.42071,70.15145,15.94925,1.55292,0.0,0.0,2.29013,0.0,58.66302,0.0,0.0,0.0,18.35241,6.33141,497.96892,1.82596,1.5053,3.33125,0.39177,261.27481,1545.05519,112.13,360.37631,250.77079,202.19417,354.25117,253.34019,194.16019,184.3982,156.11531,138.94858,400.05546,670.69438,3165.30276,2947.18178,2432.26096,172.84891,342.07191,82.05598,77.29668,3239.35655,6345.88978,20.71272,115.36454,136.07704,7109.21568,47.50213,POINT (-4.300688964628547 50.66443439074985)
317,502242,242500,87500,502242242500.0,147,502242242500.0,40.508,5.22157,20.27348,25.49505,14.87189,0.10146,0.0,1.69286,0.4887,0.01378,56.87289,0.07506,0.0,0.0,4.66549,4.47256,427.10792,0.1193,0.10499,0.2243,0.67501,253.93528,1459.87472,237.89,376.16284,288.21652,147.07074,354.82572,272.1525,147.47108,201.58118,167.05236,103.40095,487.9342,534.33227,3080.18133,3130.77861,2630.65124,188.80354,311.32383,80.01901,103.19798,3528.11706,6842.11096,19.07823,164.24201,183.32005,5177.34556,54.52187,POINT (-4.229998507899397 50.6658092028954)
318,502243,247500,87500,502243247500.0,148,502243247500.0,1.8209,0.28098,1.72971,2.0107,8.50884,0.0,0.0,3.27989,0.8873,0.03873,36.15368,0.20901,0.0,0.0,0.62547,0.23451,173.23442,0.0,0.0,0.0,0.67124,118.06566,1424.84434,325.25,429.22334,387.25654,58.31205,309.32001,292.83561,57.85788,164.66155,211.14623,52.32934,854.98552,188.17096,3006.04062,4013.29663,3357.22264,119.50294,536.57105,113.21351,196.64725,3980.12417,8303.28145,9.62319,214.92216,224.54524,3900.32912,95.23681,POINT (-4.159302618306921 50.66714116390193)
319,502244,252500,87500,502244252500.0,149,502244252500.0,0.70259,0.13152,0.38461,0.51614,0.12643,0.00734,0.00877,1.36165,0.05683,0.03333,21.12167,0.19558,0.0,0.13606,2.55428,0.76106,57.90172,0.0,0.00907,0.00907,0.00738,30.21875,1052.19125,1052.1,302.77923,276.69882,39.4916,199.72316,196.11421,36.41005,112.329,158.87574,36.32382,647.23875,111.63553,2117.57581,4272.97726,3426.7259,158.55588,687.69547,125.19246,226.65599,3852.89353,8477.72163,4.42462,79.01019,83.43476,2939.18356,75.5211,POINT (-4.088601467362047 50.66843026608345)
320,502245,257500,87500,502245257500.0,150,502245257500.0,0.00353,0.0007,0.00103,0.00173,0.00175,0.0,0.0,2e-05,0.00046,0.00024,0.00054,0.0014,0.0,0.0,0.0,0.00012,0.01821,0.0,0.00012,0.00012,0.0,0.00835,0.18164,2487.38,0.04119,0.03085,0.01143,0.02341,0.02068,0.01192,0.01113,0.01732,0.00894,0.06421,0.03781,0.27893,2063.60513,1547.95371,144.29171,371.35972,56.11298,158.38347,1664.53325,3942.63806,0.00112,0.00239,0.00352,0.60552,0.00986,POINT (-4.017895226656437 50.66967650200029)
321,502246,262500,87500,502246262500.0,151,502246262500.0,0.00012,0.0,0.0078,0.0078,0.00106,0.0,0.0,0.12404,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.08995,1.8125,0.0,9e-05,9e-05,0.00011,1.58336,80.63664,2390.7,9.57778,10.64964,0.28717,4.86317,6.87262,0.03431,2.58011,6.58763,0.14251,25.79802,0.92269,68.31378,1345.37872,1107.37129,46.18662,191.82081,36.40288,120.52336,1319.79827,2822.10408,0.77047,3.30524,4.07572,18.97592,5.48577,POINT (-3.947184067859821 50.67087986445922)
322,502247,267500,87500,502247267500.0,152,502247267500.0,2.67362,0.00842,8.76514,8.77356,1.03693,0.0,0.0,0.10166,0.00278,0.00291,4.56701,0.01552,0.0,0.0,0.0,0.04094,120.69888,0.00673,0.11353,0.12026,0.11854,103.45559,1102.99441,862.7,186.1782,169.14548,25.88819,117.67258,123.6922,25.46025,51.77092,99.44783,20.44825,367.1311,89.64154,1276.45243,1284.50605,1055.64984,47.99773,180.85848,33.99162,97.27084,1304.15707,2719.92613,23.04504,87.11176,110.15674,2139.53518,69.04219,POINT (-3.876468162717449 50.67204034651362)
323,502248,272500,87500,502248272500.0,153,502248272500.0,4.64596,2.90093,10.50578,13.40671,5.43348,0.22007,0.17279,3.40997,0.57929,0.11578,2.71328,1.64259,0.01672,0.34276,0.18115,1.79965,194.30645,0.0,0.41346,0.41346,0.18742,155.87325,1503.88675,316.65,266.61094,256.45172,9.65336,143.97764,192.03994,8.14297,80.90552,161.47506,6.63823,606.74952,32.00179,1764.60014,1531.03088,1305.66941,58.53159,166.82988,49.33105,75.1935,1388.36657,3043.92179,24.31292,71.37302,95.6857,848.62001,127.03894,POINT (-3.805747683047419 50.67315794146354)
324,502249,277500,87500,502249277500.0,154,502249277500.0,17.9321,5.51699,11.28856,16.80555,8.82314,0.28775,0.1996,5.92138,2.46474,0.07597,3.63903,8.32277,0.0,0.0435,3.3683,5.69484,245.02279,0.0,0.56148,0.56148,2.12453,157.80398,922.89602,509.84,201.11287,181.1914,7.61309,107.41578,145.24705,6.04017,65.58602,115.88068,3.88631,427.58601,23.721,1285.24673,1572.66457,1358.76542,61.28828,152.61087,53.48903,48.75782,1366.18931,3041.10005,17.75781,39.18861,56.94614,250.93538,90.68471,POINT (-3.73502280073808 50.67423264285595)
325,502250,282500,87500,502250282500.0,155,502250282500.0,62.11378,14.34576,42.9522,57.29796,15.79454,0.03044,0.0,7.10708,6.82572,2.51902,3.87297,19.9669,0.0,0.0,9.13047,12.20661,417.82561,0.0,0.60887,0.60887,7.21715,194.86173,1296.06827,308.6,278.93071,216.49774,51.07964,170.1897,186.70603,39.46924,97.92385,130.44388,28.18239,461.04957,160.31275,1820.75498,2056.12972,1739.45065,70.04321,246.63586,63.17506,69.35914,1786.69033,3975.35396,27.5174,78.70407,106.22102,863.56438,88.92511,POINT (-3.664293687745384 50.67526444448472)
326,502251,287500,87500,502251287500.0,156,502251287500.0,103.11397,22.32184,67.20199,89.52383,10.06688,0.58327,0.0,4.45209,17.36091,8.30541,21.4705,29.1363,0.0,0.1809,14.50424,17.15319,506.60673,0.01324,2.64093,2.65418,4.35791,176.2051,926.1649,302.49,193.69388,127.74116,57.29192,130.31496,111.05809,41.00045,77.70082,69.32294,30.44566,219.92833,190.02411,1248.51146,1898.35404,1587.38351,71.49823,239.4723,51.59409,78.57138,1582.40638,3610.92619,34.26471,68.68774,102.95213,1036.25092,47.43797,POINT (-3.593560516090297 50.67625334039085)
327,502252,292500,87500,502252292500.0,157,502252292500.0,162.94583,37.98747,104.63805,142.62552,2.1973,1.37097,0.0,17.42083,9.44463,33.34848,67.7999,113.18978,0.0,17.16558,39.25892,18.0935,877.62561,0.02721,46.78481,46.81202,2.79608,179.45809,815.01191,223.79,157.8793,119.07989,20.26734,127.41173,89.09698,16.47387,87.93826,65.30647,15.27954,188.72802,88.63751,976.08261,1490.40218,1262.43789,81.44254,146.52175,38.85826,76.36642,1102.42476,2708.05206,17.8882,63.43907,81.32683,2434.05369,66.25174,POINT (-3.522823457856119 50.67719932486253)
328,502253,297500,87500,502253297500.0,158,502253297500.0,119.64397,37.89832,33.72843,71.62675,16.65372,6.36402,0.31121,9.26659,10.97149,1.49063,83.67058,12.04283,0.11316,1.6664,4.13731,13.16671,606.97968,0.03857,29.34481,29.38339,0.93098,238.79171,700.55829,216.94,148.15547,85.67105,73.64555,143.49419,83.01379,74.65529,111.89609,42.91458,47.06464,104.33216,256.59968,1171.44249,709.87568,636.14795,28.50891,45.21882,22.01882,35.7892,607.50522,1375.18855,49.52769,278.15815,327.68565,6594.52362,48.04565,POINT (-3.452082685185896 50.67810239243527)
329,502254,302500,87500,502254302500.0,159,502254302500.0,117.27268,26.18421,15.90869,42.09289,24.51744,0.0,0.35839,14.06319,0.0,0.0,108.9713,2.17671,0.12868,0.06434,0.0,1.38595,693.85676,0.0,0.0,0.0,1.088,367.42122,679.12878,649.28,174.91494,85.55413,124.74184,185.00027,102.58307,125.98395,135.75796,37.69229,77.11473,74.42604,419.96514,1543.74535,706.84255,649.24395,16.75772,40.84088,27.41054,35.00214,742.44492,1511.6993,73.87788,436.18488,510.0626,9175.8532,35.96044,POINT (-3.381338370279754 50.678962537892)
330,502255,307500,87500,502255307500.0,160,502255307500.0,203.27233,27.22981,66.56536,93.79517,64.03916,1.97949,0.7088,17.61759,8.09637,0.0,78.99142,10.53726,3.29086,0.10715,0.24332,20.20809,892.37057,0.68436,5.46942,6.15378,30.67935,295.74306,595.26694,456.98,157.98895,99.69468,120.14916,132.92195,91.9402,112.43552,84.04947,40.61866,80.83255,133.17159,389.93624,1443.74932,729.74418,605.65861,35.62474,88.46084,24.31757,58.83129,745.94357,1558.83681,110.97558,856.92809,967.9035,7672.17236,52.09762,POINT (-3.310590685392268 50.67977975626316)
331,502256,312500,87500,502256312500.0,161,502256312500.0,49.00175,6.19651,14.04537,20.24188,1.72237,0.1293,0.1186,0.0,0.3017,0.0,29.20739,18.30823,13.11548,0.01755,14.36192,4.19319,223.64521,0.0,0.27368,0.27368,0.00862,70.19655,260.37345,230.59,62.64402,48.9173,50.7715,38.39434,36.15521,44.01334,17.17561,18.85822,36.73212,80.41736,159.05576,593.13905,398.40356,302.61911,27.40041,68.38404,11.54872,41.96668,398.32782,850.24734,44.51178,391.94484,436.45657,1615.89049,28.87121,POINT (-3.239839802829836 50.68055404282678)
332,502257,317500,87500,502257317500.0,162,502257317500.0,59.15463,8.55837,22.29686,30.85523,19.63888,0.0,0.15536,3.50195,0.0,0.0,21.3051,6.28122,4.11398,0.02708,4.6276,2.32285,226.56614,0.0,0.02281,0.02281,0.20532,70.15528,432.86472,155.64,95.32382,74.43621,77.2577,58.4237,55.01647,66.97398,26.1357,28.69608,55.89433,122.36906,242.03112,902.56467,417.459,317.09323,28.71096,71.65481,12.10109,43.97392,417.37964,890.91424,60.60127,533.61955,594.22074,2199.97984,43.93258,POINT (-3.169085894948026 50.68128539310862)
333,502258,322500,87500,502258322500.0,163,502258322500.0,8.088,1.276,10.67,11.946,3.346,0.0,0.022,0.614,0.0,0.0,2.222,0.132,0.008,0.004,0.0,0.292,63.88848,0.0,0.004,0.004,0.036,36.59248,122.82752,305.93,30.21057,23.59075,24.48496,18.51598,17.43614,21.22578,8.28308,9.09453,17.71435,38.78191,76.7059,286.046,330.38188,250.95125,22.72218,56.70844,9.57694,34.80147,330.31907,705.07983,17.15404,151.04851,168.20253,622.73521,13.92337,POINT (-3.098329134148925 50.6819738028822)
334,502259,327500,87500,502259327500.0,164,502259327500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.02701,49.56803,6.59884,7.86015,3.57253,3.75352,52.06199,123.41509,0.0,0.0,0.0,0.0,0.0,POINT (-3.027569692878504 50.68261926816893)
335,502260,332500,87500,502260332500.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POINT (-2.956807743623981 50.68322178523812)
336,502263,347500,87500,502263347500.0,165,502263347500.0,8.69976,0.90753,0.0,0.90753,0.0,0.05132,0.00233,0.0,0.0,0.02566,13.42642,0.0,0.0,0.03966,0.0,0.14697,69.69229,0.0,0.02799,0.02799,0.0,46.39262,62.07738,11.33,24.62171,14.70696,18.07132,15.75174,11.40888,19.58348,8.24297,7.174,11.09028,14.85367,72.88336,218.39101,90.24231,79.93554,1.94715,8.35961,4.24935,7.69946,89.14709,191.33817,1.38783,3.45709,4.84489,65.98946,1.74344,POINT (-2.74450857339074 50.68477161355464)
337,502264,352500,87500,502264352500.0,166,502264352500.0,167.06148,24.92785,8.44754,33.37539,5.81533,0.22196,0.0175,0.12065,0.0,0.18337,148.97483,16.04707,0.0,0.16707,20.65011,18.37475,610.85851,0.07239,0.49825,0.57064,0.98933,196.8086,513.0614,118.5,117.1851,74.01016,87.24195,80.89459,51.5789,87.68672,34.71441,30.28427,60.32933,91.61934,351.8021,1067.35927,1157.41699,835.38851,54.71672,267.31177,27.36645,36.68239,1314.19658,2535.66345,29.90239,526.23811,556.1405,3483.5189,17.39855,POINT (-2.673738317803836 50.68520230540842)
338,502265,357500,87500,502265357500.0,167,502265357500.0,113.26528,105.34204,263.14443,368.48646,0.84353,0.0,0.0,1.26622,5.18219,9.64218,46.29742,0.51751,0.00196,8.59811,2.95772,2.10473,956.89069,0.01047,0.19426,0.20473,1.38866,395.59488,1238.28512,0.0,216.16879,143.2495,162.99904,159.15236,90.58788,152.50628,56.46823,49.39765,123.93135,204.06664,657.20405,2015.75442,2901.7733,1960.5139,158.15968,783.09971,49.47209,48.1882,3415.32629,6414.76357,79.32319,1604.4044,1683.7279,10192.10785,47.34287,POINT (-2.602966417194626 50.68559003411284)
339,502266,362500,87500,502266362500.0,168,502266362500.0,211.53709,77.15664,142.30303,219.45967,0.13512,0.0,0.0,3.19102,0.0,3.49268,81.1605,59.29032,0.08517,6.26847,0.0,10.1844,1239.23653,0.0,0.01756,0.01756,0.15811,611.82221,927.4678,0.0,275.79289,150.12265,185.5083,204.68079,126.18839,186.56611,69.14461,63.53293,108.41143,206.02854,657.31477,2233.3127,2181.73659,1578.40887,87.10443,516.2233,40.4746,52.20164,2381.03517,4655.45009,261.88564,1858.92824,2120.81436,5008.71701,52.49289,POINT (-2.532193044242056 50.68593479742623)
340,502267,367500,87500,502267367500.0,169,502267367500.0,411.75408,22.50337,175.16233,197.66571,0.12979,0.0,0.0,0.86101,0.0,2.49296,82.08044,496.5576,0.0,8.20933,0.0,9.00202,1455.68632,0.0,0.0,0.0,0.0,228.80642,659.79358,0.0,252.43741,111.3539,209.87627,188.35809,110.36112,209.14445,50.49422,51.27951,86.55209,161.79744,578.34266,2010.02129,576.81623,539.07937,4.90057,32.83629,13.51647,15.51505,552.72995,1158.57697,78.64165,33.92943,112.57104,289.11094,41.14448,POINT (-2.461418371647729 50.68623659335524)
341,502268,372500,87500,502268372500.0,170,502268372500.0,407.58432,87.75147,220.08113,307.8326,2.74123,0.0,0.0,0.01512,0.0,6.49198,75.66451,332.69978,0.0,68.07786,0.0,2.40503,1257.82728,0.60051,3.63593,4.23644,0.0,54.28458,819.96542,0.0,195.96111,114.97434,216.49978,129.77673,81.81624,206.4751,38.76396,57.24775,101.58225,181.85967,572.40129,1897.38386,408.7789,352.71496,7.13523,48.92871,10.1248,18.96653,490.56139,928.43136,26.4986,23.45809,49.9566,46.97625,31.036,POINT (-2.390642572133256 50.68649542015493)
342,502269,377500,87500,502269377500.0,171,502269377500.0,232.01274,43.07861,19.78615,62.86476,1.38178,0.01393,0.0,0.06953,2.52191,7.03258,167.51689,26.95954,1.85978,6.04409,0.56179,15.64911,813.06052,0.0,77.65701,77.65701,5.63477,288.29399,742.21601,90.26,225.19961,128.45043,226.66664,144.32415,92.46394,209.9752,47.08701,63.57636,114.12818,203.37036,618.58636,2073.85437,480.14525,403.37027,12.24768,64.52729,12.33552,27.72263,565.09904,1085.30231,18.90521,39.63436,58.53949,88.97943,43.89534,POINT (-2.319865818437618 50.68671127632876)
343,502270,382500,87500,502270382500.0,172,502270382500.0,161.27309,14.01771,58.53032,72.54803,82.13211,0.13126,0.0,0.0,15.99815,2.9941,94.50642,36.44815,1.4472,5.54298,14.63246,16.8562,698.99262,0.0,0.20019,0.20019,0.0,193.46446,486.51554,313.85,128.33969,65.43088,79.08328,71.23884,51.55436,55.42667,33.49175,31.44086,61.62737,101.31214,279.8645,958.81819,323.70838,242.39973,18.78041,62.52825,9.60798,34.46926,356.62217,724.40823,7.92589,79.18826,87.11405,189.45267,48.6395,POINT (-2.249088283314447 50.68688416062858)
344,502271,387500,87500,502271387500.0,173,502271387500.0,24.94028,10.51801,14.78759,25.3056,114.15975,0.50354,0.0,1.17585,5.41987,0.66803,71.75447,7.90171,0.16785,0.73164,6.0063,5.34478,422.22538,0.00361,1.58743,1.59104,0.0903,147.85183,650.56817,494.69,184.37087,84.51505,77.90128,95.29228,56.20524,51.25743,46.36062,40.20315,68.3066,148.41975,235.48083,1088.31561,494.14725,359.50517,33.65716,100.98492,16.94819,78.82183,647.09209,1237.01024,3.89895,43.52867,47.42755,107.3778,51.02654,POINT (-2.178310139529443 50.6870140720548)
345,502272,392500,87500,502272392500.0,174,502272392500.0,0.0,0.64439,0.71405,1.35845,2.89976,0.01126,0.0,0.0,0.58777,0.05634,42.57276,0.0,0.04071,0.0,0.0,3.09059,179.00863,0.00512,0.20736,0.21248,0.16134,111.86487,750.62513,582.59,210.99423,93.99708,78.89923,107.02918,59.19502,50.51538,52.55186,44.58339,72.36364,170.67744,221.66672,1162.47351,575.92756,416.08808,40.60897,119.2305,20.38495,99.12412,782.62874,1478.06644,1.56201,22.02598,23.58794,57.2409,52.98395,POINT (-2.107531559857659 50.68710100985626)
346,502273,397500,87500,502273397500.0,175,502273397500.0,1.50526,0.74126,1.07313,1.81439,2.25773,0.0195,0.00228,0.07762,0.70346,0.03133,22.03286,0.39876,0.02604,0.00228,0.0,1.45977,61.54299,0.0,0.0,0.0,0.0,28.94307,194.39693,233.49,57.49866,31.74525,21.34388,25.63982,19.76543,15.96358,12.63104,13.8157,18.94571,54.28937,65.81784,337.45622,210.91038,159.0902,11.60659,40.21358,6.73776,26.73987,266.75838,511.14665,1.81701,6.59696,8.41395,77.76051,11.65726,POINT (-2.036752717080864 50.68714497353027)
347,502274,402500,87500,502274402500.0,176,502274402500.0,0.61355,1.53049,0.05542,1.58591,0.04844,0.0015,0.00019,0.00652,0.05503,0.00227,1.16513,0.03353,0.00187,0.00019,0.0,0.02798,6.44905,0.0,0.0,0.0,0.0,2.87905,9.13095,182.67,3.41094,2.53234,1.24952,1.1475,1.55737,1.17971,0.57032,0.99602,1.0419,4.0442,4.47746,22.20726,109.49941,88.72833,4.12941,16.64167,2.72458,3.70823,117.79469,233.72691,0.29538,0.47395,0.76933,12.99266,0.39696,POINT (-1.96597378398487 50.68714596282273)
