"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"274","http://environment.data.gov.uk/water-quality/data/measurement/NW-5204717-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88023761","NW-88023761","WYBUNBURY MOSS PRECIPITATION",2016-12-15 10:35:00,"Nitrate-N","Nitrate as N","0117",NA,0.174,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369642,350234
"275","http://environment.data.gov.uk/water-quality/data/measurement/NW-5208215-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-02-05 11:05:00,"Nitrate-N","Nitrate as N","0117",NA,0.0264,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"276","http://environment.data.gov.uk/water-quality/data/measurement/NW-5210488-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-03-12 09:09:00,"Nitrate-N","Nitrate as N","0117",NA,0.0176,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"277","http://environment.data.gov.uk/water-quality/data/measurement/NW-5212074-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-04-10 09:44:00,"Nitrate-N","Nitrate as N","0117","<",0.004,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"278","http://environment.data.gov.uk/water-quality/data/measurement/NW-5213600-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-05-01 12:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.0042,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"279","http://environment.data.gov.uk/water-quality/data/measurement/NW-5216968-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-06-25 14:58:00,"Nitrate-N","Nitrate as N","0117",NA,0.0277,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"280","http://environment.data.gov.uk/water-quality/data/measurement/NW-5219249-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-07-31 14:50:00,"Nitrate-N","Nitrate as N","0117",NA,0.0091,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"281","http://environment.data.gov.uk/water-quality/data/measurement/NW-5220300-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-08-29 09:50:00,"Nitrate-N","Nitrate as N","0117",NA,0.00733,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"282","http://environment.data.gov.uk/water-quality/data/measurement/NW-5221837-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-09-25 12:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.00777,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"283","http://environment.data.gov.uk/water-quality/data/measurement/NW-5227237-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-11-14 10:28:00,"Nitrate-N","Nitrate as N","0117",NA,0.0969,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
"284","http://environment.data.gov.uk/water-quality/data/measurement/NW-5234546-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009737","NW-88009737","COALBURN - CLOUD/MIST SAMPLE",2017-12-12 09:48:00,"Nitrate-N","Nitrate as N","0117",NA,0.0457,NA,"mg/l","PRECIPITATION",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",369600,578200
