"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"11","http://environment.data.gov.uk/water-quality/data/measurement/NW-1551017-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-01-05 14:20:00,"Nitrate-N","Nitrate as N","0117",NA,1.13,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"12","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556187-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-18 14:15:00,"Nitrate-N","Nitrate as N","0117","<",0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",191000,591000
"13","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556861-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-22 15:10:00,"Nitrate-N","Nitrate as N","0117","<",0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"14","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556862-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-22 15:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.989,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"15","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556863-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-22 16:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.994,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"16","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556864-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-22 15:30:00,"Nitrate-N","Nitrate as N","0117",NA,2.25,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"17","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556865-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-22 14:50:00,"Nitrate-N","Nitrate as N","0117","<",0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"18","http://environment.data.gov.uk/water-quality/data/measurement/NW-1556860-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-02-24 14:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"19","http://environment.data.gov.uk/water-quality/data/measurement/NW-1573202-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-07-29 10:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"20","http://environment.data.gov.uk/water-quality/data/measurement/NW-1575945-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2003-08-17 12:50:00,"Nitrate-N","Nitrate as N","0117","<",0.996,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
