"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"24","http://environment.data.gov.uk/water-quality/data/measurement/SO-620002-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-11-23 11:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.66,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"25","http://environment.data.gov.uk/water-quality/data/measurement/SO-620892-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-12-04 10:45:00,"Nitrate-N","Nitrate as N","0117",NA,3.45,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"26","http://environment.data.gov.uk/water-quality/data/measurement/SO-622199-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SO-G0003463","SO-G0003463","ASHLETT CREEK STW",2000-12-11 10:56:00,"Nitrate-N","Nitrate as N","0117",NA,4.63,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",TRUE,"COMPLIANCE AUDIT (PERMIT)",446638,103108
"27","http://environment.data.gov.uk/water-quality/data/measurement/SW-2573570-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-60099999","SW-60099999","MISCELLANEOUS PORTBURY DITCH CATCHMENT",2000-12-06 10:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.74,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",347500,173500
"28","http://environment.data.gov.uk/water-quality/data/measurement/SW-2543206-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-60259999","SW-60259999","MISCELLANEOUS PARRETT HEADWATER C'MENT",2000-06-26 15:45:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",345000,116000
"29","http://environment.data.gov.uk/water-quality/data/measurement/SW-2564609-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-70119999","SW-70119999","MISCELLANEOUS LIM CATCHMENT",2000-10-09 15:21:00,"Nitrate-N","Nitrate as N","0117",NA,0.38,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",335100,92900
"30","http://environment.data.gov.uk/water-quality/data/measurement/SW-2498509-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-70593893","SW-70593893","PENNYMOOR STW FE",2000-01-21 14:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.67,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",286466,111653
"31","http://environment.data.gov.uk/water-quality/data/measurement/SW-2498510-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-70593893","SW-70593893","PENNYMOOR STW FE",2000-01-21 15:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.79,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",286466,111653
"32","http://environment.data.gov.uk/water-quality/data/measurement/SW-2596427-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-70599999","SW-70599999","MISCELLANEOUS CREEDY",2000-03-10 13:45:00,"Nitrate-N","Nitrate as N","0117",NA,2.5,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",290800,95600
"33","http://environment.data.gov.uk/water-quality/data/measurement/SW-2564663-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-70619999","SW-70619999","MISCELLANEOUS TIDAL TEIGN AND TORBAY",2000-10-06 13:35:00,"Nitrate-N","Nitrate as N","0117",NA,0.9,NA,"mg/l","STORM SEWER OVERFLOW DISCHARGE",FALSE,"UNPLANNED REACTIVE MONITORING (POLLUTION INCIDENTS)",294300,72900
